reactionId	solver	compartment	r ; p	ratelaw
vRPd7_7	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__ERBB4__PLCG_ ;	kRPd7_7_1*cyt_prot_p_EGF__EGFR__ERBB4__PLCG_
vRPd7_8	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__NRG1__ERBB4__PLCG_ ;	kRPd7_8_1*cyt_prot_p_EGF__EGFR__NRG1__ERBB4__PLCG_
vRPd7_9	Deterministic	Cytoplasm	cyt_prot_p_ERBB2__NRG1__ERBB3__PLCG_ ;	kRPd7_9_1*cyt_prot_p_ERBB2__NRG1__ERBB3__PLCG_
vRPd7_10	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__EGFRvIII__PLCG_ ;	kRPd7_10_1*cyt_prot_p_NRG1__ERBB3__EGFRvIII__PLCG_
vRPd7_11	Deterministic	Cytoplasm	cyt_prot_p_EGFR__NRG1__ERBB3__PLCG_ ;	kRPd7_11_1*cyt_prot_p_EGFR__NRG1__ERBB3__PLCG_
vRPd7_12	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__ERBB4__PLCG_ ;	kRPd7_12_1*cyt_prot_p_NRG1__ERBB3__ERBB4__PLCG_
vRPd7_13	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__NRG1__ERBB4__PLCG_ ;	kRPd7_13_1*cyt_prot_p_NRG1__ERBB3__NRG1__ERBB4__PLCG_
vRPd7_14	Deterministic	Cytoplasm	cyt_prot_p_ERBB2__NRG1__ERBB4__PLCG_ ;	kRPd7_14_1*cyt_prot_p_ERBB2__NRG1__ERBB4__PLCG_
vRPd7_15	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__EGFRvIII__PLCG_ ;	kRPd7_15_1*cyt_prot_p_NRG1__ERBB4__EGFRvIII__PLCG_
vRPd7_16	Deterministic	Cytoplasm	cyt_prot_p_EGFR__NRG1__ERBB4__PLCG_ ;	kRPd7_16_1*cyt_prot_p_EGFR__NRG1__ERBB4__PLCG_
vRPd7_17	Deterministic	Cytoplasm	cyt_prot_p_ERBB3__NRG1__ERBB4__PLCG_ ;	kRPd7_17_1*cyt_prot_p_ERBB3__NRG1__ERBB4__PLCG_
vRPd7_18	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__ERBB4__PLCG_ ;	kRPd7_18_1*cyt_prot_p_NRG1__ERBB4__ERBB4__PLCG_
vRPd7_19	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__NRG1__ERBB4__PLCG_ ;	kRPd7_19_1*cyt_prot_p_NRG1__ERBB4__NRG1__ERBB4__PLCG_
vRPd7_20	Deterministic	Cytoplasm	cyt_prot_p_HGF__MET__MET__PLCG_ ;	kRPd7_20_1*cyt_prot_p_HGF__MET__MET__PLCG_
vRPd7_21	Deterministic	Cytoplasm	cyt_prot_p_HGF__MET__HGF__MET__PLCG_ ;	kRPd7_21_1*cyt_prot_p_HGF__MET__HGF__MET__PLCG_
vRPd7_22	Deterministic	Cytoplasm	cyt_prot_p_PDGFB__PDGFRB__PDGFB__PDGFRB__PLCG_ ;	kRPd7_22_1*cyt_prot_p_PDGFB__PDGFRB__PDGFB__PDGFRB__PLCG_
vRPd7_23	Deterministic	Cytoplasm	cyt_prot_p_PDGFB__PDGFRB__PDGFRB__PLCG_ ;	kRPd7_23_1*cyt_prot_p_PDGFB__PDGFRB__PDGFRB__PLCG_
vRPd7_24	Deterministic	Cytoplasm	cyt_prot_p_FGF__FGFR__FGF__FGFR__PLCG_ ;	kRPd7_24_1*cyt_prot_p_FGF__FGFR__FGF__FGFR__PLCG_
vRPd7_25	Deterministic	Cytoplasm	cyt_prot_p_FGF__FGFR__FGFR__PLCG_ ;	kRPd7_25_1*cyt_prot_p_FGF__FGFR__FGFR__PLCG_
vRPd7_26	Deterministic	Cytoplasm	cyt_prot_p_IGF__IGF1R__IGF1R__IRS__PLCG_ ;	kRPd7_26_1*cyt_prot_p_IGF__IGF1R__IGF1R__IRS__PLCG_
vRPd7_27	Deterministic	Cytoplasm	cyt_prot_p_INS__INSR__INSR__IRS__PLCG_ ;	kRPd7_27_1*cyt_prot_p_INS__INSR__INSR__IRS__PLCG_
vRPd7_28	Deterministic	Cytoplasm	cyt_prot_p_IGF__IGF1R__IGF1R__IGF__IRS__PLCG_ ;	kRPd7_28_1*cyt_prot_p_IGF__IGF1R__IGF1R__IGF__IRS__PLCG_
vRPd7_29	Deterministic	Cytoplasm	cyt_prot_p_INS__INSR__INSR__INS__IRS__PLCG_ ;	kRPd7_29_1*cyt_prot_p_INS__INSR__INSR__INS__IRS__PLCG_
vRPd8_1	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__ERBB2__PI3K1_ ;	kRPd8_1_1*cyt_prot_p_EGF__EGFR__ERBB2__PI3K1_
vRPd8_2	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__EGFRvIII__PI3K1_ ;	kRPd8_2_1*cyt_prot_p_EGF__EGFR__EGFRvIII__PI3K1_
vRPd8_3	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__EGFR__PI3K1_ ;	kRPd8_3_1*cyt_prot_p_EGF__EGFR__EGFR__PI3K1_
vRPd8_4	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__EGF__EGFR__PI3K1_ ;	kRPd8_4_1*cyt_prot_p_EGF__EGFR__EGF__EGFR__PI3K1_
vRPd8_5	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__ERBB3__PI3K1_ ;	kRPd8_5_1*cyt_prot_p_EGF__EGFR__ERBB3__PI3K1_
vRPd8_6	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__NRG1__ERBB3__PI3K1_ ;	kRPd8_6_1*cyt_prot_p_EGF__EGFR__NRG1__ERBB3__PI3K1_
vRPd8_7	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__ERBB4__PI3K1_ ;	kRPd8_7_1*cyt_prot_p_EGF__EGFR__ERBB4__PI3K1_
vRPd8_8	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__NRG1__ERBB4__PI3K1_ ;	kRPd8_8_1*cyt_prot_p_EGF__EGFR__NRG1__ERBB4__PI3K1_
vRPd8_9	Deterministic	Cytoplasm	cyt_prot_p_ERBB2__NRG1__ERBB3__PI3K1_ ;	kRPd8_9_1*cyt_prot_p_ERBB2__NRG1__ERBB3__PI3K1_
vRPd8_10	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__EGFRvIII__PI3K1_ ;	kRPd8_10_1*cyt_prot_p_NRG1__ERBB3__EGFRvIII__PI3K1_
vRPd8_11	Deterministic	Cytoplasm	cyt_prot_p_EGFR__NRG1__ERBB3__PI3K1_ ;	kRPd8_11_1*cyt_prot_p_EGFR__NRG1__ERBB3__PI3K1_
vRPd8_12	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__ERBB4__PI3K1_ ;	kRPd8_12_1*cyt_prot_p_NRG1__ERBB3__ERBB4__PI3K1_
vRPd8_13	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__NRG1__ERBB4__PI3K1_ ;	kRPd8_13_1*cyt_prot_p_NRG1__ERBB3__NRG1__ERBB4__PI3K1_
vRPd8_14	Deterministic	Cytoplasm	cyt_prot_p_ERBB2__NRG1__ERBB4__PI3K1_ ;	kRPd8_14_1*cyt_prot_p_ERBB2__NRG1__ERBB4__PI3K1_
vRPd8_15	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__EGFRvIII__PI3K1_ ;	kRPd8_15_1*cyt_prot_p_NRG1__ERBB4__EGFRvIII__PI3K1_
vRPd8_16	Deterministic	Cytoplasm	cyt_prot_p_EGFR__NRG1__ERBB4__PI3K1_ ;	kRPd8_16_1*cyt_prot_p_EGFR__NRG1__ERBB4__PI3K1_
vRPd8_17	Deterministic	Cytoplasm	cyt_prot_p_ERBB3__NRG1__ERBB4__PI3K1_ ;	kRPd8_17_1*cyt_prot_p_ERBB3__NRG1__ERBB4__PI3K1_
vRPd8_18	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__ERBB4__PI3K1_ ;	kRPd8_18_1*cyt_prot_p_NRG1__ERBB4__ERBB4__PI3K1_
vRPd8_19	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__NRG1__ERBB4__PI3K1_ ;	kRPd8_19_1*cyt_prot_p_NRG1__ERBB4__NRG1__ERBB4__PI3K1_
vRPd8_20	Deterministic	Cytoplasm	cyt_prot_p_HGF__MET__MET__PI3K1_ ;	kRPd8_20_1*cyt_prot_p_HGF__MET__MET__PI3K1_
vRPd8_21	Deterministic	Cytoplasm	cyt_prot_p_HGF__MET__HGF__MET__PI3K1_ ;	kRPd8_21_1*cyt_prot_p_HGF__MET__HGF__MET__PI3K1_
vRPd8_22	Deterministic	Cytoplasm	cyt_prot_p_PDGFB__PDGFRB__PDGFB__PDGFRB__PI3K1_ ;	kRPd8_22_1*cyt_prot_p_PDGFB__PDGFRB__PDGFB__PDGFRB__PI3K1_
vRPd8_23	Deterministic	Cytoplasm	cyt_prot_p_PDGFB__PDGFRB__PDGFRB__PI3K1_ ;	kRPd8_23_1*cyt_prot_p_PDGFB__PDGFRB__PDGFRB__PI3K1_
vRPd8_24	Deterministic	Cytoplasm	cyt_prot_p_FGF__FGFR__FGF__FGFR__PI3K1_ ;	kRPd8_24_1*cyt_prot_p_FGF__FGFR__FGF__FGFR__PI3K1_
vRPd8_25	Deterministic	Cytoplasm	cyt_prot_p_FGF__FGFR__FGFR__PI3K1_ ;	kRPd8_25_1*cyt_prot_p_FGF__FGFR__FGFR__PI3K1_
vRPd8_26	Deterministic	Cytoplasm	cyt_prot_p_IGF__IGF1R__IGF1R__IRS__PI3K1_ ;	kRPd8_26_1*cyt_prot_p_IGF__IGF1R__IGF1R__IRS__PI3K1_
vRPd8_27	Deterministic	Cytoplasm	cyt_prot_p_INS__INSR__INSR__IRS__PI3K1_ ;	kRPd8_27_1*cyt_prot_p_INS__INSR__INSR__IRS__PI3K1_
vRPd8_28	Deterministic	Cytoplasm	cyt_prot_p_IGF__IGF1R__IGF1R__IGF__IRS__PI3K1_ ;	kRPd8_28_1*cyt_prot_p_IGF__IGF1R__IGF1R__IGF__IRS__PI3K1_
vRPd8_29	Deterministic	Cytoplasm	cyt_prot_p_INS__INSR__INSR__INS__IRS__PI3K1_ ;	kRPd8_29_1*cyt_prot_p_INS__INSR__INSR__INS__IRS__PI3K1_
vRPd10_1	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__ERBB2__PI3K2_ ;	kRPd10_1_1*cyt_prot_p_EGF__EGFR__ERBB2__PI3K2_
vRPd10_2	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__EGFRvIII__PI3K2_ ;	kRPd10_2_1*cyt_prot_p_EGF__EGFR__EGFRvIII__PI3K2_
vRPd10_3	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__EGFR__PI3K2_ ;	kRPd10_3_1*cyt_prot_p_EGF__EGFR__EGFR__PI3K2_
vRPd10_4	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__EGF__EGFR__PI3K2_ ;	kRPd10_4_1*cyt_prot_p_EGF__EGFR__EGF__EGFR__PI3K2_
vRPd10_5	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__ERBB3__PI3K2_ ;	kRPd10_5_1*cyt_prot_p_EGF__EGFR__ERBB3__PI3K2_
vRPd10_6	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__NRG1__ERBB3__PI3K2_ ;	kRPd10_6_1*cyt_prot_p_EGF__EGFR__NRG1__ERBB3__PI3K2_
vRPd10_7	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__ERBB4__PI3K2_ ;	kRPd10_7_1*cyt_prot_p_EGF__EGFR__ERBB4__PI3K2_
vRPd10_8	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__NRG1__ERBB4__PI3K2_ ;	kRPd10_8_1*cyt_prot_p_EGF__EGFR__NRG1__ERBB4__PI3K2_
vRPd10_9	Deterministic	Cytoplasm	cyt_prot_p_ERBB2__NRG1__ERBB3__PI3K2_ ;	kRPd10_9_1*cyt_prot_p_ERBB2__NRG1__ERBB3__PI3K2_
vRPd10_10	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__EGFRvIII__PI3K2_ ;	kRPd10_10_1*cyt_prot_p_NRG1__ERBB3__EGFRvIII__PI3K2_
vRPd10_11	Deterministic	Cytoplasm	cyt_prot_p_EGFR__NRG1__ERBB3__PI3K2_ ;	kRPd10_11_1*cyt_prot_p_EGFR__NRG1__ERBB3__PI3K2_
vRPd10_12	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__ERBB4__PI3K2_ ;	kRPd10_12_1*cyt_prot_p_NRG1__ERBB3__ERBB4__PI3K2_
vRPd10_13	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__NRG1__ERBB4__PI3K2_ ;	kRPd10_13_1*cyt_prot_p_NRG1__ERBB3__NRG1__ERBB4__PI3K2_
vRPd10_14	Deterministic	Cytoplasm	cyt_prot_p_ERBB2__NRG1__ERBB4__PI3K2_ ;	kRPd10_14_1*cyt_prot_p_ERBB2__NRG1__ERBB4__PI3K2_
vRPd10_15	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__EGFRvIII__PI3K2_ ;	kRPd10_15_1*cyt_prot_p_NRG1__ERBB4__EGFRvIII__PI3K2_
vRPd10_16	Deterministic	Cytoplasm	cyt_prot_p_EGFR__NRG1__ERBB4__PI3K2_ ;	kRPd10_16_1*cyt_prot_p_EGFR__NRG1__ERBB4__PI3K2_
vRPd10_17	Deterministic	Cytoplasm	cyt_prot_p_ERBB3__NRG1__ERBB4__PI3K2_ ;	kRPd10_17_1*cyt_prot_p_ERBB3__NRG1__ERBB4__PI3K2_
vRPd10_18	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__ERBB4__PI3K2_ ;	kRPd10_18_1*cyt_prot_p_NRG1__ERBB4__ERBB4__PI3K2_
vRPd10_19	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__NRG1__ERBB4__PI3K2_ ;	kRPd10_19_1*cyt_prot_p_NRG1__ERBB4__NRG1__ERBB4__PI3K2_
vRPd10_20	Deterministic	Cytoplasm	cyt_prot_p_HGF__MET__MET__PI3K2_ ;	kRPd10_20_1*cyt_prot_p_HGF__MET__MET__PI3K2_
vRPd10_21	Deterministic	Cytoplasm	cyt_prot_p_HGF__MET__HGF__MET__PI3K2_ ;	kRPd10_21_1*cyt_prot_p_HGF__MET__HGF__MET__PI3K2_
vRPd10_22	Deterministic	Cytoplasm	cyt_prot_p_PDGFB__PDGFRB__PDGFB__PDGFRB__PI3K2_ ;	kRPd10_22_1*cyt_prot_p_PDGFB__PDGFRB__PDGFB__PDGFRB__PI3K2_
vRPd10_23	Deterministic	Cytoplasm	cyt_prot_p_PDGFB__PDGFRB__PDGFRB__PI3K2_ ;	kRPd10_23_1*cyt_prot_p_PDGFB__PDGFRB__PDGFRB__PI3K2_
vRPd10_24	Deterministic	Cytoplasm	cyt_prot_p_FGF__FGFR__FGF__FGFR__PI3K2_ ;	kRPd10_24_1*cyt_prot_p_FGF__FGFR__FGF__FGFR__PI3K2_
vRPd10_25	Deterministic	Cytoplasm	cyt_prot_p_FGF__FGFR__FGFR__PI3K2_ ;	kRPd10_25_1*cyt_prot_p_FGF__FGFR__FGFR__PI3K2_
vRPd10_26	Deterministic	Cytoplasm	cyt_prot_p_IGF__IGF1R__IGF1R__IRS__PI3K2_ ;	kRPd10_26_1*cyt_prot_p_IGF__IGF1R__IGF1R__IRS__PI3K2_
vRPd10_27	Deterministic	Cytoplasm	cyt_prot_p_INS__INSR__INSR__IRS__PI3K2_ ;	kRPd10_27_1*cyt_prot_p_INS__INSR__INSR__IRS__PI3K2_
vRPd10_28	Deterministic	Cytoplasm	cyt_prot_p_IGF__IGF1R__IGF1R__IGF__IRS__PI3K2_ ;	kRPd10_28_1*cyt_prot_p_IGF__IGF1R__IGF1R__IGF__IRS__PI3K2_
vRPd10_29	Deterministic	Cytoplasm	cyt_prot_p_INS__INSR__INSR__INS__IRS__PI3K2_ ;	kRPd10_29_1*cyt_prot_p_INS__INSR__INSR__INS__IRS__PI3K2_
vRPd11_1	Deterministic	Cytoplasm	cyt_prot_in_p_EGF__EGFR__ERBB2__GRB2__SOS1__RAS_ ;	kRPd11_1_1*cyt_prot_in_p_EGF__EGFR__ERBB2__GRB2__SOS1__RAS_
vRPd11_2	Deterministic	Cytoplasm	cyt_mixed_in_p_EGF__EGFR__EGFRvIII__GRB2__SOS1__RAS__GDP_ ;	kRPd11_2_1*cyt_mixed_in_p_EGF__EGFR__EGFRvIII__GRB2__SOS1__RAS__GDP_
vRPd11_3	Deterministic	Cytoplasm	cyt_mixed_in_p_EGF__EGFR__EGFR__GRB2__SOS1__RAS_ ;	kRPd11_3_1*cyt_mixed_in_p_EGF__EGFR__EGFR__GRB2__SOS1__RAS_
vRPd11_4	Deterministic	Cytoplasm	cyt_mixed_in_p_EGF__EGFR__EGF__EGFR__GRB2__SOS1__RAS__GDP_ ;	kRPd11_4_1*cyt_mixed_in_p_EGF__EGFR__EGF__EGFR__GRB2__SOS1__RAS__GDP_
vRPd11_5	Deterministic	Cytoplasm	cyt_mixed_in_p_EGF__EGFR__ERBB3__GRB2__SOS1__RAS__GDP_ ;	kRPd11_5_1*cyt_mixed_in_p_EGF__EGFR__ERBB3__GRB2__SOS1__RAS__GDP_
vRPd11_6	Deterministic	Cytoplasm	cyt_mixed_in_p_EGF__EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_ ;	kRPd11_6_1*cyt_mixed_in_p_EGF__EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_
vRPd11_7	Deterministic	Cytoplasm	cyt_mixed_in_p_EGF__EGFR__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd11_7_1*cyt_mixed_in_p_EGF__EGFR__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd11_8	Deterministic	Cytoplasm	cyt_mixed_in_p_EGF__EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd11_8_1*cyt_mixed_in_p_EGF__EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd11_9	Deterministic	Cytoplasm	cyt_mixed_in_p_ERBB2__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_ ;	kRPd11_9_1*cyt_mixed_in_p_ERBB2__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_
vRPd11_10	Deterministic	Cytoplasm	cyt_mixed_in_p_NRG1__ERBB3__EGFRvIII__GRB2__SOS1__RAS__GDP_ ;	kRPd11_10_1*cyt_mixed_in_p_NRG1__ERBB3__EGFRvIII__GRB2__SOS1__RAS__GDP_
vRPd11_11	Deterministic	Cytoplasm	cyt_mixed_in_p_EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_ ;	kRPd11_11_1*cyt_mixed_in_p_EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_
vRPd11_12	Deterministic	Cytoplasm	cyt_mixed_in_p_NRG1__ERBB3__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd11_12_1*cyt_mixed_in_p_NRG1__ERBB3__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd11_13	Deterministic	Cytoplasm	cyt_mixed_in_p_NRG1__ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd11_13_1*cyt_mixed_in_p_NRG1__ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd11_14	Deterministic	Cytoplasm	cyt_mixed_in_p_ERBB2__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd11_14_1*cyt_mixed_in_p_ERBB2__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd11_15	Deterministic	Cytoplasm	cyt_mixed_in_p_NRG1__ERBB4__EGFRvIII_in__GRB2__SOS1__RAS__GDP_ ;	kRPd11_15_1*cyt_mixed_in_p_NRG1__ERBB4__EGFRvIII_in__GRB2__SOS1__RAS__GDP_
vRPd11_16	Deterministic	Cytoplasm	cyt_mixed_in_p_EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd11_16_1*cyt_mixed_in_p_EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd11_17	Deterministic	Cytoplasm	cyt_mixed_in_p_ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd11_17_1*cyt_mixed_in_p_ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd11_18	Deterministic	Cytoplasm	cyt_mixed_in_p_NRG1__ERBB4__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd11_18_1*cyt_mixed_in_p_NRG1__ERBB4__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd11_19	Deterministic	Cytoplasm	cyt_mixed_in_p_NRG1__ERBB4__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd11_19_1*cyt_mixed_in_p_NRG1__ERBB4__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd11_20	Deterministic	Cytoplasm	cyt_mixed_in_p_HGF__MET__MET__GRB2__SOS1__RAS__GDP_ ;	kRPd11_20_1*cyt_mixed_in_p_HGF__MET__MET__GRB2__SOS1__RAS__GDP_
vRPd11_21	Deterministic	Cytoplasm	cyt_mixed_in_p_HGF__MET__HGF__MET__GRB2__SOS1__RAS__GDP_ ;	kRPd11_21_1*cyt_mixed_in_p_HGF__MET__HGF__MET__GRB2__SOS1__RAS__GDP_
vRPd11_22	Deterministic	Cytoplasm	cyt_mixed_in_p_PDGFB__PDGFRB__PDGFB__PDGFRB__GRB2__SOS1__RAS__GDP_ ;	kRPd11_22_1*cyt_mixed_in_p_PDGFB__PDGFRB__PDGFB__PDGFRB__GRB2__SOS1__RAS__GDP_
vRPd11_23	Deterministic	Cytoplasm	cyt_mixed_in_p_PDGFB__PDGFRB__PDGFRB__GRB2__SOS1__RAS__GDP_ ;	kRPd11_23_1*cyt_mixed_in_p_PDGFB__PDGFRB__PDGFRB__GRB2__SOS1__RAS__GDP_
vRPd11_24	Deterministic	Cytoplasm	cyt_mixed_in_p_FGF__FGFR__FGF__FGFR__GRB2__SOS1__RAS__GDP_ ;	kRPd11_24_1*cyt_mixed_in_p_FGF__FGFR__FGF__FGFR__GRB2__SOS1__RAS__GDP_
vRPd11_25	Deterministic	Cytoplasm	cyt_mixed_in_p_FGF__FGFR__FGFR__GRB2__SOS1__RAS__GDP_ ;	kRPd11_25_1*cyt_mixed_in_p_FGF__FGFR__FGFR__GRB2__SOS1__RAS__GDP_
vRPd11_26	Deterministic	Cytoplasm	cyt_mixed_in_p_FGF__FGFR__FGF__FGFR__GRB2__SOS1__RAS__GDP_ ;	kRPd11_26_1*cyt_mixed_in_p_FGF__FGFR__FGF__FGFR__GRB2__SOS1__RAS__GDP_
vRPd11_27	Deterministic	Cytoplasm	cyt_mixed_in_p_INS__INSR__INSR__IRS__GRB2__SOS1__RAS__GDP_ ;	kRPd11_27_1*cyt_mixed_in_p_INS__INSR__INSR__IRS__GRB2__SOS1__RAS__GDP_
vRPd11_28	Deterministic	Cytoplasm	cyt_mixed_in_p_IGF__IGF1R__IGF1R__IGF__IRS__GRB2__SOS1__RAS__GDP_ ;	kRPd11_28_1*cyt_mixed_in_p_IGF__IGF1R__IGF1R__IGF__IRS__GRB2__SOS1__RAS__GDP_
vRPd11_29	Deterministic	Cytoplasm	cyt_mixed_in_p_INS__INSR__INSR__INS__IRS__GRB2__SOS1__RAS__GDP_ ;	kRPd11_29_1*cyt_mixed_in_p_INS__INSR__INSR__INS__IRS__GRB2__SOS1__RAS__GDP_
vRPd12_1	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__ERBB2__GRB2__SOS1__RAS__GDP_ ;	kRPd12_1_1*cyt_mixed_p_EGF__EGFR__ERBB2__GRB2__SOS1__RAS__GDP_
vRPd12_2	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__EGFRvIII__GRB2__SOS1__RAS__GDP_ ;	kRPd12_2_1*cyt_mixed_p_EGF__EGFR__EGFRvIII__GRB2__SOS1__RAS__GDP_
vRPd12_3	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__EGFR__GRB2__SOS1__RAS__GDP_ ;	kRPd12_3_1*cyt_mixed_p_EGF__EGFR__EGFR__GRB2__SOS1__RAS__GDP_
vRPd12_4	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__EGF__EGFR__GRB2__SOS1__RAS__GDP_ ;	kRPd12_4_1*cyt_mixed_p_EGF__EGFR__EGF__EGFR__GRB2__SOS1__RAS__GDP_
vRPd12_5	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__ERBB3__GRB2__SOS1__RAS__GDP_ ;	kRPd12_5_1*cyt_mixed_p_EGF__EGFR__ERBB3__GRB2__SOS1__RAS__GDP_
vRPd12_6	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_ ;	kRPd12_6_1*cyt_mixed_p_EGF__EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_
vRPd12_7	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd12_7_1*cyt_mixed_p_EGF__EGFR__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd12_8	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd12_8_1*cyt_mixed_p_EGF__EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd12_9	Deterministic	Cytoplasm	cyt_mixed_p_ERBB2__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_ ;	kRPd12_9_1*cyt_mixed_p_ERBB2__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_
vRPd12_10	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB3__EGFRvIII__GRB2__SOS1__RAS__GDP_ ;	kRPd12_10_1*cyt_mixed_p_NRG1__ERBB3__EGFRvIII__GRB2__SOS1__RAS__GDP_
vRPd12_11	Deterministic	Cytoplasm	cyt_mixed_p_EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_ ;	kRPd12_11_1*cyt_mixed_p_EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_
vRPd12_12	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB3__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd12_12_1*cyt_mixed_p_NRG1__ERBB3__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd12_13	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd12_13_1*cyt_mixed_p_NRG1__ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRPd12_14	Deterministic	Cytoplasm	cyt_mixed_p_ERBB2__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ;	kRPd12_14_1*cyt_mixed_p_ERBB2__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
